SAMPN,LISTD,HADDR,ADVLT,TOTVEH,DWELL,YRMOV,RENT,DIARY,ENGL,HHSIZE,NPHON,NFAX,NOPHO,PHSER,SHPHN,SHNUM,ETHNC,INCLV,INCOM,INCOME,ASSN,DPHON,NVIST,NPLAC,NTRIPS,NOWRK,NOSTU,OWNSH,EACCT,CPA,DAYOFWK,HBW,HBO,NHB,MOTTRIP
1101527,1,9101527,3,1,1,3,2,1,2,4,1,,1,5,2,,2,1,4,30000,435,2,0,10,6,1,2,2,2,63,4,2,4,0,2
1101596,1,9101596,3,1,1,3,2,1,2,2,1,,2,,2,,2,1,4,30000,435,2,0,4,2,0,0,2,2,65,4,0,2,0,2
1101931,1,9101931,3,0,1,2,2,1,2,5,1,,2,,2,,2,1,4,30000,434,2,0,23,18,1,3,2,2,7,3,3,9,6,8
1104156,2,9104156,3,0,1,2,1,1,2,5,2,0,2,,2,,1,1,4,30000,434,2,0,13,8,1,2,2,2,9,3,2,6,0,6
1104762,1,9104762,3,0,3,3,1,1,2,2,1,,2,,2,,2,1,4,30000,443,2,0,4,2,0,0,2,2,1,5,2,0,0,0
1104819,1,9104819,3,0,3,2,1,1,2,1,1,,2,,2,,2,1,4,30000,443,2,0,3,2,0,0,2,2,1,5,0,2,0,0
1105285,1,9105285,3,1,1,2,1,1,2,3,1,,2,,2,,1,1,4,30000,443,2,0,10,7,2,0,2,2,6,5,1,5,1,7
1105496,1,9105496,3,2,1,3,2,1,2,4,2,1,2,,2,,2,1,4,30000,442,2,0,35,31,1,1,2,2,71,4,3,17,11,30
1105653,1,9105653,3,2,1,2,1,1,2,2,1,,2,,2,,2,1,4,30000,442,2,0,9,7,1,0,2,2,13,4,2,2,3,7
1106481,1,9106481,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,4,30000,443,2,0,7,6,1,0,2,2,39,5,1,3,2,6
1106873,1,9106873,3,2,1,3,1,1,2,2,1,,2,,2,,2,1,4,30000,443,2,0,4,2,1,0,2,2,12,5,2,0,0,2
1106879,1,9106879,3,1,2,3,2,1,2,1,1,,2,,2,,2,1,4,30000,443,2,0,7,6,0,0,2,2,11,5,0,4,2,4
1107042,1,9107042,3,1,1,3,2,1,2,4,1,,2,,2,,2,1,4,30000,443,2,0,14,10,2,2,2,2,14,5,0,10,0,4
1107225,1,9107225,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,4,30000,443,2,0,6,5,0,0,2,2,23,5,0,4,1,5
1107514,1,9107514,3,1,3,2,1,1,2,1,1,,2,,2,,2,1,4,30000,443,2,0,7,6,1,0,2,2,35,5,1,1,4,6
1108276,1,9108276,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,4,30000,443,2,0,11,10,1,0,2,2,65,5,1,5,4,10
1108350,1,9108350,3,1,1,3,2,1,2,2,1,,1,1,2,,2,1,4,30000,443,2,0,5,3,0,0,2,2,68,5,0,2,1,3
1000253,1,9000253,2,2,2,3,2,1,2,2,1,,2,,2,,2,1,5,42000,141,2,0,9,7,2,0,2,1,58,4,4,0,3,7
1000308,1,9000308,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,141,2,0,9,8,1,0,2,2,58,4,0,4,4,8
1000643,1,9000643,1,1,1,3,2,1,2,2,1,,2,,2,,1,1,5,42000,141,2,0,9,7,0,0,2,2,58,4,0,2,5,6
1001461,1,9001461,1,2,1,3,2,1,2,5,1,,2,,2,,2,1,5,42000,140,2,0,28,23,2,4,2,2,58,3,3,9,11,23
1001713,1,9001713,1,1,1,3,2,1,2,2,1,,1,1,2,,1,1,5,42000,140,2,0,14,12,1,0,2,2,5,3,2,6,4,12
1002050,1,9002050,1,0,2,3,2,1,2,1,1,,2,,2,,1,1,5,42000,139,2,0,3,2,0,0,2,2,5,2,0,2,0,2
1002777,1,9002777,1,2,1,3,2,1,2,4,2,1,2,,2,,2,1,5,42000,140,2,0,28,24,2,2,1,2,5,3,6,8,10,23
1002841,1,9002841,2,2,2,3,2,1,2,2,2,1,2,,2,,2,1,5,42000,141,2,0,9,7,1,0,2,2,5,4,1,4,2,5
1003328,1,9003328,2,2,1,3,2,1,2,6,1,,2,,2,,2,1,5,42000,139,2,0,19,13,1,3,2,2,12,2,2,10,1,13
1003565,1,9003565,2,1,1,2,2,1,2,1,1,,2,,2,,2,1,5,42000,139,2,0,7,6,1,0,2,2,12,2,0,4,2,6
1003873,1,9003873,8,1,2,3,2,1,2,2,1,,2,,2,,2,1,5,42000,142,2,0,4,2,1,0,2,2,12,5,2,0,0,2
1003889,1,9003889,1,1,3,3,1,1,2,1,1,,2,,2,,2,1,5,42000,140,2,0,8,7,1,0,2,1,12,3,2,2,3,7
1003973,1,9003973,1,1,3,2,1,1,2,1,1,,2,,2,,2,1,5,42000,140,2,0,7,6,1,0,2,2,12,3,2,4,0,4
1003990,1,9003990,1,1,2,2,1,1,1,2,1,,2,,2,,5,1,5,42000,140,2,0,7,5,2,0,2,1,12,3,1,3,1,5
1004786,1,9004786,8,2,2,3,2,1,2,1,1,,2,,2,,2,1,5,42000,203,2,0,4,3,1,0,2,2,20,3,2,0,1,3
1004796,1,9004796,8,3,1,2,2,1,2,4,1,,2,,2,,2,1,5,42000,203,2,0,26,22,2,2,2,1,20,3,3,13,6,15
1005305,1,9005305,1,2,2,3,2,1,2,2,2,1,2,,2,,2,1,5,42000,205,1,0,8,6,1,0,1,2,16,5,0,6,0,6
1005765,1,9005765,2,2,1,3,2,1,2,2,1,,1,1,2,,2,1,5,42000,231,2,0,5,3,0,0,1,2,16,3,0,1,2,3
1005865,1,9005865,1,3,1,3,2,1,2,4,3,1,2,,2,,2,1,5,42000,203,1,0,24,20,2,0,2,2,40,3,0,8,12,20
1005877,1,9005877,1,2,1,1,1,2,2,5,1,,2,,2,,2,1,5,42000,203,2,0,29,24,0,3,2,1,42,3,1,19,4,22
1006035,1,9006035,1,4,1,3,2,1,2,3,2,0,2,,2,,1,1,5,42000,210,1,0,16,13,1,0,2,1,72,3,1,9,3,13
1006533,1,9006533,1,2,1,2,2,1,2,4,3,1,2,,2,,2,1,5,42000,208,2,0,28,24,1,2,2,1,30,1,2,12,10,24
1006776,1,9006776,8,2,1,3,2,1,2,3,1,,2,,2,,2,1,5,42000,204,2,0,9,6,1,0,2,2,37,4,2,4,0,6
1006777,1,9006777,1,2,2,3,2,1,2,3,1,,2,,2,,3,1,5,42000,204,2,0,16,13,2,1,2,2,37,4,1,9,3,13
1006807,1,9006807,2,2,3,2,1,1,2,2,1,,2,,2,,2,1,5,42000,210,2,0,17,15,0,0,2,2,37,3,1,7,7,15
1006813,1,9006813,1,2,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,204,2,0,5,4,1,1,2,2,37,4,0,4,0,4
1006855,1,9006855,8,1,3,3,1,1,2,1,1,,2,,2,,2,1,5,42000,205,1,0,3,2,1,1,2,1,22,5,2,0,0,2
1006924,1,9006924,1,1,2,3,2,1,2,1,1,,2,,2,,2,1,5,42000,204,1,0,6,5,1,0,1,2,25,4,0,2,3,5
1006933,1,9006933,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,216,2,0,7,5,1,0,2,2,22,2,0,2,3,5
1006992,1,9006992,1,4,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,208,2,0,10,8,2,0,2,2,37,1,2,4,2,8
1007043,1,9007043,2,2,1,1,2,1,2,2,1,,1,1,2,,2,1,5,42000,356,2,0,10,8,2,0,2,2,37,2,1,3,4,8
1007128,1,9007128,2,3,1,3,2,1,2,4,2,0,2,,2,,2,1,5,42000,222,2,0,15,11,4,2,2,2,15,1,5,5,1,9
1007160,1,9007160,1,1,1,3,2,1,2,1,2,0,2,,2,,2,1,5,42000,216,2,0,8,7,0,0,2,2,15,2,0,6,1,7
1007287,1,9007287,2,1,2,3,2,1,2,1,1,,2,,2,,2,1,5,42000,215,2,0,3,2,1,0,2,2,11,1,2,0,0,2
1007561,1,9007561,2,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,210,2,0,5,4,1,0,2,2,15,3,2,2,0,2
1007961,1,9007961,1,1,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,205,2,0,8,6,0,0,2,2,21,5,0,4,2,6
1008005,1,9008005,8,1,1,3,2,1,2,1,2,0,2,,2,,2,1,5,42000,203,2,0,8,7,1,0,2,2,34,3,1,3,3,5
1008179,1,9008179,1,1,2,3,2,1,2,1,1,,2,,2,,2,1,5,42000,210,2,0,15,14,1,0,1,2,8,3,1,3,10,9
1008192,1,9008192,1,1,3,3,1,1,2,1,1,,2,,2,,2,1,5,42000,218,1,0,4,3,1,0,2,1,8,4,1,1,1,3
1009090,1,9009090,1,2,1,3,2,1,2,2,2,1,2,,2,,2,1,5,42000,211,2,0,10,8,1,0,2,2,14,4,2,6,0,8
1009123,1,9009123,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,263,2,0,2,0,0,0,2,2,14,4,0,0,0,0
1009172,1,9009172,8,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,211,2,0,4,3,1,0,2,2,25,4,1,1,1,3
1009268,1,9009268,8,1,1,3,2,2,2,2,2,1,2,,2,,2,1,5,42000,223,2,0,13,11,1,0,2,2,23,2,4,6,1,11
1009326,1,9009326,3,3,1,3,2,1,2,3,1,,2,,2,,2,1,5,42000,263,2,0,15,12,2,0,2,2,32,4,2,9,1,12
1009931,1,9009931,1,2,1,3,2,1,2,5,1,,2,,2,,2,1,5,42000,210,2,0,18,13,2,2,2,2,51,3,1,11,1,11
1009956,1,9009956,1,3,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,210,2,0,10,8,2,0,2,2,50,3,0,4,4,8
1009989,1,9009989,8,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,223,2,0,3,2,1,0,2,2,50,2,2,0,0,2
1010014,1,9010014,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,222,2,0,5,3,0,0,2,2,50,1,0,2,1,3
1010443,1,9010443,3,3,1,1,1,1,2,2,1,,1,1,2,,2,1,5,42000,260,2,0,15,13,2,0,2,2,29,1,2,4,7,13
1010538,1,9010538,3,2,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,259,2,0,7,6,0,0,2,2,65,5,2,2,2,6
1010543,1,9010543,8,2,1,3,2,1,2,4,3,1,2,,2,,2,1,5,42000,225,2,0,21,17,2,2,2,2,67,4,2,12,3,17
1010822,1,9010822,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,261,2,0,9,8,1,1,2,2,68,2,2,2,4,8
1010846,1,9010846,2,1,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,210,2,0,12,10,0,0,1,2,68,3,0,6,4,10
1010904,1,9010904,3,3,1,3,2,1,2,2,2,1,1,1,2,,2,1,5,42000,254,2,0,28,26,2,0,2,2,68,5,4,2,20,26
1010996,1,9010996,3,4,5,3,2,1,2,2,4,0,2,,2,,2,1,5,42000,259,2,0,5,3,1,0,2,2,68,5,1,1,1,3
1011045,1,9011045,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,225,2,0,4,2,0,0,2,2,68,4,0,1,1,2
1011469,1,9011469,3,1,2,3,2,1,2,2,1,,2,,2,,2,1,5,42000,264,2,0,10,8,2,0,2,2,11,5,3,1,4,8
1011492,1,9011492,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,262,2,0,5,4,0,0,2,2,14,3,0,4,0,4
1011756,1,9011756,3,1,2,3,2,1,2,1,1,,2,,2,,2,1,5,42000,261,2,0,3,2,1,0,2,2,11,2,2,0,0,2
1011884,1,9011884,3,2,1,3,2,1,2,2,2,1,2,,2,,2,1,5,42000,264,2,0,6,4,0,0,2,2,70,5,0,4,0,0
1011949,1,9011949,3,1,1,3,2,1,2,1,2,1,2,,2,,2,1,5,42000,264,2,0,1,0,0,0,2,2,70,5,0,0,0,0
1012131,1,9012131,3,3,1,3,2,1,2,2,3,1,2,,2,,2,1,5,42000,261,2,0,12,10,1,0,2,2,32,2,2,6,2,10
1012169,1,9012169,1,3,1,3,2,1,2,5,1,,2,,2,,2,1,5,42000,225,2,0,41,36,1,2,2,2,32,4,2,18,16,34
1012584,1,9012584,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,209,2,0,10,8,1,0,2,2,11,2,1,3,4,6
1012653,1,9012653,1,1,2,2,2,1,2,3,2,1,2,,2,,1,1,5,42000,210,1,0,14,11,1,2,2,2,13,3,1,7,3,11
1013046,1,9013046,2,1,1,3,2,1,2,2,1,,2,,2,,99,1,5,42000,216,2,0,7,5,2,0,2,2,71,2,3,2,0,5
1013313,1,9013313,2,2,1,3,2,1,2,5,1,,2,,2,,2,1,5,42000,225,2,0,49,44,1,0,2,2,65,4,2,20,22,44
1013385,1,9013385,3,3,1,3,2,1,2,3,1,,2,,2,,2,1,5,42000,261,2,0,18,15,3,1,2,2,65,2,4,6,5,15
1013460,1,9013460,1,2,2,2,1,1,2,2,1,,2,,2,,5,1,5,42000,262,2,0,5,3,2,0,2,2,65,3,3,0,0,3
1014391,1,9014391,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,260,2,0,8,6,1,0,2,2,32,1,4,2,0,6
1014638,1,9014638,3,3,98,2,2,1,2,2,1,,2,,2,,2,1,5,42000,263,2,0,7,5,0,0,2,2,65,4,0,4,1,5
1015475,1,9015475,3,2,1,3,2,1,2,2,2,3,2,,2,,2,1,5,42000,263,2,0,5,3,1,0,2,2,70,4,1,2,0,3
1015564,1,9015564,3,2,2,2,1,1,2,3,1,,2,,2,,2,1,5,42000,264,2,0,19,16,2,1,2,2,70,5,1,9,6,16
1015638,1,9015638,1,2,1,3,2,1,2,2,2,1,2,,2,,2,1,5,42000,255,2,0,8,6,2,0,2,2,70,1,4,2,0,6
1015672,1,9015672,1,2,2,3,2,1,2,4,2,1,2,,2,,2,1,5,42000,211,2,0,27,23,1,0,2,2,70,4,1,7,15,23
1015753,1,9015753,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,261,2,0,6,4,0,0,2,2,38,2,0,4,0,4
1015764,1,9015764,3,1,2,3,2,1,2,2,1,,2,,2,,2,1,5,42000,260,2,0,4,2,1,0,2,2,38,1,2,0,0,2
1015785,1,9015785,8,2,1,3,2,1,2,2,2,0,2,,2,,99,1,5,42000,225,2,0,6,4,1,0,2,2,38,4,4,0,0,4
1016097,1,9016097,2,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,216,2,0,6,5,1,0,2,2,58,2,1,3,1,5
1016732,1,9016732,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,264,2,0,13,11,2,0,2,2,23,5,1,7,3,11
1016756,1,9016756,3,3,1,3,2,1,2,1,1,,2,,2,,99,1,5,42000,263,2,0,2,1,0,0,2,2,23,4,0,1,0,1
1017207,1,9017207,3,3,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,264,2,0,12,10,2,0,2,2,34,5,4,4,2,10
1017396,1,9017396,2,3,1,3,2,1,2,3,2,1,2,,2,,2,1,5,42000,261,2,0,13,10,2,1,2,2,54,2,4,6,0,10
1017455,1,9017455,2,1,1,3,1,1,2,1,1,,2,,2,,2,1,5,42000,222,2,0,3,2,1,0,2,2,54,1,2,0,0,2
1017511,1,9017511,3,2,1,3,2,1,2,4,2,1,2,,2,,2,1,5,42000,257,2,0,20,16,2,2,2,2,13,3,0,14,2,16
1017916,1,9017916,3,1,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,262,2,0,9,7,0,0,2,2,11,3,1,1,5,7
1018095,1,9018095,1,1,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,215,2,0,4,2,0,0,2,2,65,1,0,2,0,2
1018198,1,9018198,1,2,1,3,2,1,2,2,1,,2,,2,,99,1,5,42000,216,2,0,14,12,0,0,2,2,43,2,0,8,4,12
1018380,1,9018380,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,217,2,0,11,9,1,0,2,2,66,3,1,5,3,9
1018464,1,9018464,3,2,1,2,2,1,2,4,1,,2,,2,,2,1,5,42000,261,2,0,14,10,1,0,2,1,66,2,2,8,0,10
1018571,1,9018571,3,2,1,3,2,1,2,2,2,1,2,,2,,2,1,5,42000,363,2,0,6,4,0,0,2,2,58,2,0,4,0,4
1018853,1,9018853,3,2,1,3,2,1,2,2,2,0,1,1,2,,2,1,5,42000,263,2,0,21,19,0,0,2,2,59,4,0,10,9,19
1019180,1,9019180,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,256,2,0,7,6,0,0,2,2,64,2,0,4,2,6
1020003,1,9020003,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,253,2,0,2,0,0,0,1,2,58,4,0,0,0,0
1020063,1,9020063,2,1,2,3,2,1,2,3,2,1,2,,2,,2,1,5,42000,247,2,0,7,4,3,0,2,2,12,5,4,0,0,2
1020651,1,9020651,3,2,2,2,1,1,2,3,1,,2,,2,,2,1,5,42000,262,2,0,17,14,2,1,2,2,66,3,0,6,8,14
1020745,1,9020745,1,1,1,3,2,1,2,3,1,,2,,2,,2,1,5,42000,239,2,0,15,12,1,2,1,2,71,4,2,10,0,12
1021349,1,9021349,3,1,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,264,2,0,4,2,2,0,2,2,61,5,2,0,0,2
1022138,1,9022138,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,264,2,0,6,5,0,0,2,2,64,5,0,4,1,5
1022283,1,9022283,3,2,1,3,2,1,2,2,2,0,2,,2,,2,1,5,42000,258,2,0,8,6,2,0,2,2,63,4,2,4,0,6
1022497,1,9022497,2,2,1,3,2,1,2,8,1,,2,,2,,2,1,5,42000,222,2,0,32,24,1,6,2,2,63,1,2,22,0,21
1022815,1,9022815,2,3,1,3,2,1,2,2,2,1,2,,2,,2,1,5,42000,246,2,0,13,11,2,0,2,1,18,4,5,1,5,11
1023846,1,9023846,1,1,1,3,2,1,2,1,1,,1,1,2,,2,1,5,42000,232,2,0,4,3,1,0,2,2,54,4,3,0,0,3
1023953,1,9023953,2,2,3,2,1,1,2,5,1,,2,,2,,2,1,5,42000,231,2,0,26,21,2,1,2,2,54,3,0,16,5,21
1024280,1,9024280,3,1,2,2,2,1,2,2,2,1,2,,2,,2,1,5,42000,260,2,0,22,20,0,0,2,2,50,1,0,4,16,20
1024410,1,9024410,1,4,1,3,2,1,2,3,2,1,2,,2,,2,1,5,42000,224,2,0,16,13,3,0,2,2,33,3,4,2,7,13
1025385,1,9025385,2,1,1,3,2,1,2,1,1,,2,,2,,4,1,5,42000,236,2,0,19,18,1,0,2,2,67,1,0,10,8,18
1027625,1,9027625,1,1,2,3,2,1,2,2,1,,2,,2,,2,1,5,42000,229,2,0,12,10,1,1,2,1,68,1,2,6,2,4
1027650,1,9027650,3,3,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,365,1,0,6,4,2,0,2,2,68,4,4,0,0,4
1027897,1,9027897,1,2,1,3,2,1,2,3,1,,2,,2,,1,1,5,42000,240,2,0,13,10,2,2,2,2,59,5,0,9,1,10
1027907,1,9027907,8,3,1,3,2,1,2,2,1,,2,,2,,3,1,5,42000,225,2,0,9,7,1,0,2,2,59,4,2,4,1,7
1027934,1,9027934,2,1,1,3,2,1,2,1,1,,2,,2,,1,1,5,42000,236,2,0,1,0,0,0,2,2,59,1,0,0,0,0
1027985,1,9027985,3,3,1,3,2,1,2,3,1,,2,,2,,1,1,5,42000,261,2,0,14,11,2,0,2,2,59,2,3,5,3,11
1028315,1,9028315,1,1,2,3,2,1,2,2,1,,2,,2,,2,1,5,42000,223,2,0,8,6,2,2,2,2,9,2,1,3,2,6
1028933,1,9028933,2,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,226,2,0,8,6,1,0,2,2,70,5,1,3,2,6
1029154,1,9029154,3,1,1,2,2,1,2,1,1,,1,1,2,,2,1,5,42000,259,2,0,3,2,1,0,2,2,65,5,2,0,0,2
1029312,1,9029312,3,1,1,3,2,1,2,5,2,0,2,,2,,2,1,5,42000,261,2,0,28,23,1,3,2,2,42,2,3,11,9,23
1029435,1,9029435,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,216,2,0,6,5,0,0,2,2,22,2,1,3,1,5
1029582,1,9029582,3,1,3,2,1,1,2,1,1,,2,,2,,2,1,5,42000,259,2,0,4,3,0,0,2,2,9,5,0,2,1,3
1029675,1,9029675,1,2,3,3,1,1,2,2,2,0,2,,2,,2,1,5,42000,258,2,0,11,9,2,0,2,2,59,4,4,0,5,9
1029743,1,9029743,8,1,1,3,2,1,2,2,1,,1,4,2,,2,1,5,42000,231,2,0,6,4,0,0,1,2,59,3,0,2,2,4
1030610,1,9030610,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,225,2,0,11,9,0,0,2,2,57,4,0,8,1,9
1030768,1,9030768,3,1,1,3,1,1,2,3,1,,2,,2,,1,1,5,42000,359,2,0,5,2,1,0,2,2,52,5,2,0,0,2
1030875,1,9030875,3,1,98,3,2,1,2,2,1,,2,,2,,2,1,5,42000,258,2,0,18,16,1,1,2,2,52,4,0,12,4,16
1031016,1,9031016,3,1,2,3,2,1,2,1,1,,2,,2,,2,1,5,42000,261,2,0,3,2,1,0,2,2,52,2,2,0,0,2
1031475,1,9031475,3,2,3,3,2,1,2,2,2,1,2,,2,,2,1,5,42000,261,2,0,11,9,1,0,2,2,71,2,2,4,3,9
1031528,1,9031528,2,2,1,3,2,1,2,4,1,,2,,2,,2,1,5,42000,222,2,0,16,12,1,2,2,2,71,1,2,8,2,12
1032110,1,9032110,3,2,1,3,2,1,2,4,1,,2,,2,,2,1,5,42000,384,2,0,24,20,2,3,2,2,52,2,4,8,8,20
1032188,1,9032188,3,3,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,355,2,0,6,4,2,0,2,2,25,1,4,0,0,4
1032210,1,9032210,3,2,1,2,2,1,2,5,1,,2,,2,,2,1,5,42000,260,2,0,20,15,2,1,2,2,25,1,0,10,5,15
1032230,1,9032230,8,0,2,3,2,1,2,1,1,,2,,2,,2,1,5,42000,350,2,0,3,2,1,0,2,2,10,3,2,0,0,2
1032635,1,9032635,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,257,2,0,13,11,1,0,2,2,63,3,1,9,1,11
1032986,1,9032986,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,259,2,0,20,18,0,0,2,2,55,5,0,14,4,17
1033302,1,9033302,2,1,3,3,1,1,2,1,1,,1,1,2,,2,1,5,42000,245,2,0,3,2,1,0,2,2,62,3,1,0,1,2
1033335,1,9033335,2,3,1,3,2,1,2,5,1,,2,,2,,2,1,5,42000,435,2,0,16,11,2,3,2,2,62,4,4,6,1,11
1033396,1,9033396,2,3,1,3,2,1,2,3,3,1,2,,2,,2,1,5,42000,352,2,0,13,10,2,1,1,2,62,5,4,6,0,10
1034119,1,9034119,2,2,2,2,2,1,2,3,1,,2,,2,,2,1,5,42000,230,2,0,7,4,2,1,2,2,28,2,4,0,0,4
1034802,1,9034802,1,3,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,218,2,0,9,7,1,0,2,2,67,4,1,5,1,7
1034839,1,9034839,1,1,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,217,2,0,6,4,1,0,2,2,67,3,0,4,0,4
1036252,1,9036252,3,0,2,2,2,1,2,5,1,,2,,2,,99,1,5,42000,253,2,0,20,15,0,3,2,2,5,4,0,10,5,13
1036497,1,9036497,3,1,3,2,1,1,2,2,1,,2,,2,,1,1,5,42000,357,2,0,9,7,1,2,2,2,58,3,0,4,3,7
1036502,1,9036502,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,379,2,0,2,0,0,0,2,2,58,4,0,0,0,0
1036531,1,9036531,3,3,1,2,2,1,2,4,2,1,2,,2,,2,1,5,42000,257,2,0,9,5,2,1,2,2,58,3,2,2,1,5
1036533,1,9036533,1,2,1,3,2,1,2,4,1,,2,,2,,2,1,5,42000,233,2,0,15,11,0,1,2,2,58,5,0,8,3,11
1037836,1,9037836,2,2,1,3,2,2,2,1,1,,2,,2,,2,1,5,42000,253,2,0,6,5,0,0,2,2,60,4,0,2,3,5
1037896,1,9037896,2,1,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,256,2,0,5,3,0,0,2,2,13,2,0,2,1,3
1038685,1,9038685,3,1,2,3,2,1,2,1,2,0,2,,2,,2,1,5,42000,261,2,0,5,4,0,0,1,2,67,2,0,4,0,4
1039248,1,9039248,1,3,1,3,1,1,2,6,2,0,2,,2,,1,1,5,42000,251,2,0,37,31,4,3,2,2,68,2,6,20,5,30
1039273,1,9039273,1,2,2,3,2,1,2,3,3,1,2,,2,,2,1,5,42000,253,2,0,18,15,2,0,2,2,10,4,0,8,7,13
1039671,1,9039671,1,1,3,3,1,1,2,1,1,,2,,1,2,2,1,5,42000,261,2,0,7,6,0,0,2,2,63,2,0,4,2,6
1039713,1,9039713,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,254,2,0,18,16,2,0,1,2,63,5,0,8,8,16
1040564,1,9040564,1,2,3,3,1,1,2,1,1,,2,,2,,1,1,5,42000,244,2,0,1,0,1,0,2,2,4,2,0,0,0,0
1040612,1,9040612,8,4,3,3,2,1,2,4,2,1,2,,2,,1,1,5,42000,262,2,0,18,14,3,2,2,2,10,3,2,8,4,14
1041060,1,9041060,2,3,1,3,2,1,2,4,1,,2,,2,,2,1,5,42000,257,2,0,10,6,2,2,2,2,48,3,2,4,0,6
1041378,1,9041378,2,2,5,3,2,1,2,2,2,0,2,,2,,1,1,5,42000,261,2,0,7,5,2,1,2,2,10,2,3,1,1,5
1041387,1,9041387,8,1,1,3,2,1,2,3,1,,2,,2,,1,1,5,42000,253,2,0,26,23,1,2,2,2,10,4,0,8,15,23
1042531,1,9042531,3,1,2,3,2,1,2,4,1,,2,,2,,5,1,5,42000,256,2,0,30,26,3,2,2,2,51,2,2,12,12,22
1042927,1,9042927,3,1,1,3,2,1,2,3,1,,2,,2,,1,1,5,42000,256,2,0,9,6,1,0,2,2,63,2,0,6,0,6
1043542,1,9043542,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,5,42000,263,2,0,10,8,1,0,2,2,54,4,3,3,2,8
1043608,1,9043608,1,2,2,3,2,1,2,2,2,0,2,,2,,1,1,5,42000,233,2,0,4,2,1,0,2,2,54,5,2,0,0,2
1043627,1,9043627,8,2,1,3,2,1,2,1,1,,2,,2,,2,1,5,42000,255,2,0,1,0,1,0,2,2,25,1,0,0,0,0
1043818,1,9043818,3,2,1,3,2,1,2,4,1,,1,1,2,,2,1,5,42000,264,2,0,31,27,3,1,2,2,70,5,0,20,7,27
1043907,1,9043907,3,1,1,3,2,1,2,4,1,,2,,2,,2,1,5,42000,260,2,0,24,20,2,2,2,2,70,1,4,14,2,17
1044072,1,9044072,8,1,3,1,1,1,2,1,1,,2,,2,,1,1,5,42000,252,1,0,3,2,1,0,2,2,34,3,2,0,0,2
1044119,1,9044119,2,3,1,2,2,1,2,4,1,,2,,2,,1,1,5,42000,216,2,0,14,10,2,2,2,2,68,2,3,6,1,10
1044213,1,9044213,2,2,1,3,2,1,2,4,1,,2,,2,,2,1,5,42000,229,2,0,16,12,2,2,2,2,46,1,2,10,0,8
1044562,1,9044562,3,2,2,2,2,1,2,1,1,,2,,2,,2,1,5,42000,264,2,0,3,2,1,0,2,2,61,5,2,0,0,2
1045365,1,9045365,2,3,1,3,2,1,2,2,3,1,2,,2,,2,1,5,42000,371,2,0,2,0,0,0,2,1,27,3,0,0,0,0
