CHESCO,X,Y,SLOPE,FOURLNE300,INTERST800,REGRAIL300,RAILSTN100,PARKS500M,WATER100,CITBORO_10,DIST_WATER,DIST_RAILS,DIST_REGRA,DIST_PASSR,DIST_4LNE_,DIST_INTER,DIST_PARKS,PAL_WETLND,FARM92,PASTURE92,FOREST92,URBAN01,URBAN92,POPDEN90,MEDINC90,MEDHSEVAL_,PCT_WHITE_,PCT_SFHOME,PCT_POV_90,PCT_HSB_19,PCT_COLGRD
1,1596001.178,171677.875,3.596,0,0,0,0,0,0,0,1581.16,19849.74,19849.74,7632.29,6946.33,28430.18,15628.74,0,0,1,0,0,0,28,38517,117500,98,76,6,28,6
1,1596501.185,171677.875,0.226,0,0,0,0,0,0,0,2061.58,19525.92,19525.92,7382.53,6708.31,28231.62,15700.56,1,0,1,0,0,0,28,38517,117500,98,76,6,28,6
1,1597001.193,171677.875,0.925,0,0,0,0,0,0,0,2549.55,19209.67,19209.67,7071.18,6403.22,28040.58,15787.90,0,0,1,0,0,0,10,38517,117500,98,76,6,28,6
1,1597501.201,171677.875,1.045,0,0,0,0,0,0,0,3000.05,18901.35,18901.35,6726.92,6103.37,27857.21,15890.49,0,0,1,0,0,0,33,38517,117500,98,76,6,28,6
1,1598001.208,171677.875,0.540,0,0,0,0,0,0,0,2500.04,18601.36,18601.36,6403.22,5831.04,27681.65,16008.06,0,0,1,0,0,0,33,38517,117500,98,76,6,28,6
1,1598501.216,171677.875,1.238,0,0,0,0,0,0,0,2000.03,18310.12,18310.12,6103.37,5590.26,27514.06,16140.26,0,0,0,0,0,0,57,38517,117500,98,76,6,28,6
1,1599001.224,171677.875,0.965,0,0,0,0,0,0,0,1500.02,18028.03,18028.03,5831.04,5385.25,27354.58,16279.07,0,0,1,0,0,0,80,38517,117500,98,76,6,28,6
1,1599501.231,171677.875,1.651,0,0,0,0,0,0,0,1000.02,17755.55,17755.55,5590.26,5147.89,27203.36,16194.38,0,0,1,0,0,0,80,38517,117500,98,76,6,28,6
1,1600001.239,171677.875,1.350,0,0,0,0,0,0,0,500.01,17493.13,17493.13,5385.25,4924.51,27042.05,15811.63,0,0,1,0,0,0,160,38667,127400,98,83,6,23,6
1,1600501.247,171677.875,0.150,0,0,0,0,0,1,0,0.00,17241.21,17241.21,5220.23,4717.06,26879.77,15403.16,0,0,1,0,0,0,5,38667,127400,97,83,8,23,8
1,1601001.254,171677.875,0.127,0,0,0,0,0,0,0,500.01,17000.26,17000.26,5099.10,4472.21,26725.87,15000.23,0,1,0,0,0,0,5,38667,127400,97,83,8,23,8
1,1601501.262,171677.875,0.686,0,0,0,0,0,0,0,1000.02,16770.77,16770.77,5025.02,4272.07,26580.48,14577.60,1,0,0,0,0,0,74,38667,127400,97,83,8,23,8
1,1602001.270,171677.875,0.892,0,0,0,0,0,0,0,1500.02,16553.20,16553.20,5000.08,4123.17,26443.74,14151.19,0,0,1,0,0,0,74,38667,127400,97,83,8,23,8
1,1602501.277,171677.875,1.031,0,0,0,0,0,0,0,2000.03,16348.03,16348.03,5000.08,4031.19,26277.77,13729.74,0,0,1,0,0,0,40,38667,127400,97,83,8,23,8
1,1603001.285,171677.875,0.738,0,0,0,0,0,0,0,2500.04,16155.74,16155.74,4924.51,3807.95,26101.17,13313.73,0,0,1,0,0,0,40,38667,127400,97,83,8,23,8
1,1603501.293,171677.875,0.496,0,0,0,0,0,0,0,2828.47,15976.79,15976.79,4743.49,3640.11,25933.00,12903.69,0,0,1,0,0,0,11,38667,127400,97,83,8,23,8
1,1604001.300,171677.875,0.855,0,0,0,0,0,0,0,3201.61,15811.63,15811.63,4609.84,3535.59,25773.45,12500.19,0,0,1,0,0,0,11,38667,127400,97,83,8,23,8
1,1604501.308,171677.875,1.477,0,0,0,0,0,0,0,3535.59,15660.70,15660.70,4242.71,3500.05,25622.65,12103.90,0,0,1,0,0,0,11,38667,127400,97,83,8,23,8
1,1605001.316,171677.875,1.320,0,0,0,0,0,0,0,3905.19,15524.41,15524.41,3905.19,3500.05,25480.78,11715.55,0,0,1,0,0,0,15,38667,143500,97,83,8,23,8
1,1605501.324,171677.875,1.662,0,0,0,0,0,0,0,4301.23,15403.16,15403.16,3535.59,3354.15,25347.97,11335.96,0,0,1,0,0,0,15,38667,143500,95,83,5,23,5
1,1606001.331,171677.875,2.517,0,0,0,0,0,0,0,4717.06,15297.29,15297.29,3201.61,3162.33,25224.38,10966.02,0,0,1,0,0,0,108,41178,143500,95,82,5,29,5
1,1606501.339,171677.875,2.025,1,0,0,0,0,0,0,5147.89,15207.14,15207.14,2915.52,2828.47,25110.14,10606.76,1,0,1,0,0,0,49,41178,143500,95,82,5,29,5
1,1607001.347,171677.875,1.530,1,0,0,0,0,0,0,5590.26,15132.98,15132.98,2692.62,2500.04,25005.38,10259.30,0,0,1,0,0,0,23,41178,143500,95,82,5,29,5
1,1607501.354,171677.875,1.916,1,0,0,0,0,0,0,6041.62,15075.04,15075.04,2500.04,2121.35,24910.22,9924.87,0,0,1,0,0,0,63,41178,143500,95,82,5,29,5
1,1608001.362,171677.875,1.383,1,0,0,0,0,0,0,6500.10,15033.53,15033.53,2236.10,1802.80,24824.77,9604.83,0,0,1,0,0,0,126,41178,143500,95,82,5,29,5
1,1608501.370,171677.875,1.066,1,0,0,0,0,0,0,6964.30,15008.56,15008.56,2061.58,1414.24,24749.12,9300.68,0,0,0,1,0,0,76,41178,143500,95,82,5,29,5
1,1609001.377,171677.875,2.337,1,0,0,0,0,0,0,7433.15,15000.23,15000.23,1802.80,1118.05,24683.37,9014.02,0,0,1,0,0,0,9,41178,143500,95,82,5,29,5
1,1609501.385,171677.875,2.455,1,0,0,0,0,0,0,7905.82,15008.56,15000.23,1581.16,707.12,24627.60,8746.56,0,0,1,0,0,0,10,41178,143500,95,82,5,29,5
1,1610001.393,171677.875,0.391,1,0,0,0,0,0,0,8381.66,15033.53,15008.56,1500.02,500.01,24581.88,8500.13,1,0,1,0,0,0,10,41178,143500,95,82,5,29,5
1,1610501.400,171677.875,1.911,1,0,0,0,0,0,0,8860.16,15075.04,15033.53,1500.02,500.01,24546.25,8276.60,0,0,1,0,0,0,37,41178,164600,95,82,5,29,5
1,1611001.408,171677.875,2.175,1,0,0,0,0,0,0,9014.02,15132.98,15075.04,1500.02,0.00,24520.78,8062.38,0,0,1,0,0,0,23,41178,164600,88,82,11,29,11
1,1611501.416,171677.875,0.814,1,0,0,0,0,0,0,9000.14,15207.14,15132.98,1414.24,0.00,24505.48,7632.29,0,0,1,0,0,0,23,36521,164600,88,71,11,38,11
1,1612001.423,171677.875,2.850,1,0,0,0,0,0,0,9000.14,15297.29,15207.14,1118.05,0.00,24500.38,7211.21,0,0,1,0,0,0,177,36521,164600,88,71,11,38,11
1,1612501.431,171677.875,4.235,1,0,0,0,0,0,0,9000.14,15403.16,15297.29,707.12,0.00,24500.38,6800.84,0,0,1,0,0,0,150,36521,164600,88,71,11,38,11
1,1613001.439,171677.875,1.591,1,0,0,0,0,0,0,9000.14,15524.41,15403.16,500.01,500.01,24500.38,6403.22,0,0,1,0,0,0,150,36521,164600,88,71,11,38,11
1,1613501.446,171677.875,1.530,1,0,0,0,0,0,0,9014.02,15660.70,15524.41,0.00,500.01,24500.38,6020.89,1,0,1,0,0,0,150,36521,164600,88,71,11,38,11
1,1614001.454,171677.875,1.917,1,0,0,0,0,0,0,9055.52,15811.63,15660.70,0.00,707.12,24500.38,5656.94,0,0,0,0,0,0,267,36521,164600,88,71,11,38,11
1,1614501.462,171677.875,2.696,1,0,0,0,0,0,0,9124.28,15976.79,15811.63,0.00,1118.05,24500.38,5315.16,0,0,0,1,0,0,267,36521,164600,88,71,11,38,11
1,1615001.470,171677.875,3.748,1,0,0,0,0,0,0,9219.69,16155.74,15976.79,500.01,1414.24,24500.38,5000.08,0,0,0,1,0,0,64,36521,164600,88,71,11,38,11
1,1615501.477,171677.875,2.942,1,0,0,0,0,0,0,9340.91,16348.03,16155.74,707.12,1581.16,24500.38,4717.06,0,0,0,1,0,0,0,36521,227800,88,71,11,38,11
1,1616001.485,171677.875,1.734,1,0,0,0,0,0,1,9486.98,16553.20,16348.03,1000.02,1802.80,24500.38,4472.21,0,0,0,0,0,0,0,58994,107800,94,89,4,26,4
1,1616501.493,171677.875,0.502,1,0,0,0,0,0,1,9178.92,16770.77,16553.20,1118.05,2000.03,24500.38,4272.07,0,0,1,0,1,0,3570,34716,227800,87,66,7,46,7
1,1617001.500,171677.875,2.129,1,0,0,0,0,0,1,8746.56,17000.26,16770.77,1414.24,2061.58,24500.38,4123.17,0,0,1,0,0,0,582,34716,227800,94,66,4,46,4
1,1617501.508,171677.875,1.734,1,0,0,0,0,0,1,8321.79,17241.21,17000.26,1802.80,2236.10,24500.38,4031.19,0,0,0,0,0,0,455,58994,227800,94,89,4,26,4
1,1618001.516,171677.875,1.675,1,0,0,0,0,0,1,7905.82,17493.13,17219.44,2000.03,2500.04,24500.38,4000.06,0,0,0,0,0,1,164,58994,227800,94,89,4,26,4
1,1618501.523,171677.875,3.031,1,0,0,0,0,0,0,7500.12,17755.55,17443.03,2061.58,2549.55,24500.38,4031.19,0,0,0,0,0,0,164,58994,227800,94,89,4,26,4
1,1619001.531,171677.875,2.546,1,0,0,0,0,0,0,7106.44,18028.03,17670.87,2236.10,2692.62,24505.48,4031.19,0,0,1,0,0,0,62,58994,227800,94,89,4,26,4
1,1619501.539,171677.875,0.991,1,0,0,0,0,0,0,6726.92,18200.55,17888.82,2500.04,2915.52,24520.78,4000.06,0,0,1,0,0,0,62,58994,227800,94,89,4,26,4
1,1620001.546,171677.875,2.645,0,0,0,0,0,0,0,6364.06,18385.06,18117.95,2692.62,3201.61,24546.25,4000.06,0,0,1,0,0,0,10,58994,227800,94,89,4,26,4
1,1620501.554,171677.875,2.422,0,0,0,0,0,0,0,6020.89,18581.19,18337.40,2915.52,3535.59,24581.88,4031.19,0,0,1,0,0,0,37,58994,227800,94,89,4,26,4
1,1621001.562,171677.875,0.746,0,0,0,0,0,0,0,5656.94,18788.58,18500.29,3041.43,3905.19,24627.60,4123.17,0,0,1,0,0,0,37,58994,384000,94,89,4,26,4
1,1621501.569,171677.875,2.910,0,0,0,0,0,0,0,5315.16,19006.87,18668.44,3162.33,4242.71,24683.37,4272.07,0,0,1,0,0,0,20,58994,384000,97,89,3,26,3
1,1594001.147,171177.868,2.151,0,0,0,0,0,1,0,0.00,21569.99,21569.99,8000.12,7632.29,29741.00,15000.23,0,0,1,0,0,0,0,38517,117500,99,76,12,28,12
1,1594501.155,171177.868,0.426,0,0,0,0,0,1,0,0.00,21225.31,21225.31,8015.73,7382.53,29517.40,15008.56,0,0,1,0,0,0,5,38517,117500,98,76,6,28,6
1,1595001.162,171177.868,1.932,0,0,0,0,0,0,0,500.01,20886.92,20886.92,7810.37,7106.44,29300.62,15033.53,0,0,1,0,0,0,43,38517,117500,98,76,6,28,6
1,1595501.170,171177.868,3.777,0,0,0,0,0,0,0,1000.02,20555.12,20555.12,7500.12,6800.84,29090.82,15075.04,0,0,1,0,0,0,28,38517,117500,98,76,6,28,6
1,1596001.178,171177.868,1.829,0,0,0,0,0,0,0,1500.02,20230.24,20230.24,7211.21,6519.30,28888.16,15132.98,0,0,1,0,0,0,28,38517,117500,98,76,6,28,6
1,1596501.185,171177.868,0.825,0,0,0,0,0,0,0,2000.03,19912.61,19912.61,6946.33,6265.08,28692.78,15207.14,0,0,1,0,0,0,28,38517,117500,98,76,6,28,6
1,1597001.193,171177.868,0.729,0,0,0,0,0,0,0,2500.04,19602.60,19602.60,6708.31,6020.89,28504.82,15297.29,0,0,1,0,0,0,33,38517,117500,98,76,6,28,6
1,1597501.201,171177.868,1.837,0,0,0,0,0,0,0,3000.05,19300.56,19300.56,6364.06,5700.97,28324.45,15403.16,0,0,1,0,0,0,33,38517,117500,98,76,6,28,6
1,1598001.208,171177.868,0.906,0,0,0,0,0,0,0,2500.04,19006.87,19006.87,6020.89,5408.41,28151.81,15524.41,0,0,1,0,0,0,50,38517,117500,98,76,6,28,6
1,1598501.216,171177.868,1.098,0,0,0,0,0,0,0,2000.03,18721.93,18721.93,5700.97,5147.89,27987.04,15660.70,0,0,1,0,0,0,50,38517,117500,98,76,6,28,6
1,1599001.224,171177.868,1.874,0,0,0,0,0,0,0,1500.02,18446.15,18446.15,5408.41,4924.51,27830.27,15811.63,0,0,1,0,0,0,80,38517,117500,98,76,6,28,6
1,1599501.231,171177.868,1.851,0,0,0,0,0,0,0,1000.02,18179.94,18179.94,5147.89,4717.06,27681.65,15953.30,0,0,1,0,0,0,52,38517,117500,98,76,6,28,6
1,1600001.239,171177.868,0.775,0,0,0,0,0,0,0,500.01,17923.72,17923.72,4924.51,4472.21,27514.06,15532.46,0,0,0,0,0,0,52,38517,127400,98,76,6,28,6
1,1600501.247,171177.868,1.035,0,0,0,0,0,1,0,0.00,17677.94,17677.94,4743.49,4272.07,27354.58,15116.45,0,0,1,0,0,0,61,38667,127400,97,83,8,23,8
1,1601001.254,171177.868,1.580,0,0,0,0,0,0,0,500.01,17443.03,17443.03,4609.84,4031.19,27203.36,14705.67,0,1,0,0,0,0,61,38667,127400,97,83,8,23,8
1,1601501.262,171177.868,1.436,0,0,0,0,0,0,0,1000.02,17219.44,17219.44,4527.76,3807.95,27060.54,14300.57,0,0,1,0,0,0,61,38667,127400,97,83,8,23,8
1,1602001.270,171177.868,0.749,0,0,0,0,0,0,0,1414.24,17007.61,17007.61,4500.07,3640.11,26926.24,13892.66,0,0,1,0,0,0,61,38667,127400,97,83,8,23,8
1,1602501.277,171177.868,0.532,0,0,0,0,0,0,0,1802.80,16807.99,16807.99,4500.07,3535.59,26744.57,13463.12,0,0,1,0,0,0,52,38667,127400,97,83,8,23,8
1,1603001.285,171177.868,0.683,0,0,0,0,0,0,0,2121.35,16621.03,16621.03,4472.21,3354.15,26571.07,13038.61,0,0,1,0,0,0,64,38667,127400,97,83,8,23,8
1,1603501.293,171177.868,0.618,0,0,0,0,0,0,0,2500.04,16447.14,16447.14,4272.07,3162.33,26405.90,12619.62,0,0,1,0,0,0,11,38667,127400,97,83,8,23,8
1,1604001.300,171177.868,1.156,0,0,0,0,0,0,0,2828.47,16286.75,16286.75,4123.17,3041.43,26249.21,12206.74,0,0,1,0,0,0,11,38667,127400,97,83,8,23,8
1,1604501.308,171177.868,1.050,0,0,0,0,0,0,0,3201.61,16140.26,16140.26,3905.19,3000.05,26101.17,11800.61,0,0,1,0,0,0,11,38667,127400,97,83,8,23,8
1,1605001.316,171177.868,1.188,0,0,0,0,0,0,0,3605.61,16008.06,16008.06,3535.59,3000.05,25961.91,11401.93,1,0,1,0,0,0,41,38667,143500,97,83,8,23,8
1,1605501.324,171177.868,1.630,1,0,0,0,0,0,0,4031.19,15890.49,15890.49,3201.61,2915.52,25831.58,11011.53,0,0,1,0,0,0,18,41178,143500,95,82,5,29,5
1,1606001.331,171177.868,2.048,1,0,0,0,0,0,0,4472.21,15787.90,15787.90,2828.47,2692.62,25710.32,10630.31,1,0,1,0,0,0,108,41178,143500,95,82,5,29,5
1,1606501.339,171177.868,1.501,1,0,0,0,0,0,0,4924.51,15700.56,15700.56,2500.04,2500.04,25598.25,10259.30,0,0,1,0,0,0,54,41178,143500,95,82,5,29,5
1,1607001.347,171177.868,0.832,1,0,0,0,0,0,0,5385.25,15628.74,15628.74,2236.10,2121.35,25495.49,9899.65,0,0,1,0,0,0,54,41178,143500,95,82,5,29,5
1,1607501.354,171177.868,2.645,1,0,0,0,0,0,0,5852.44,15572.65,15572.65,2061.58,1802.80,25402.16,9552.63,0,0,1,0,0,0,54,41178,143500,95,82,5,29,5
1,1608001.362,171177.868,2.035,1,0,0,0,0,0,0,6324.65,15532.46,15532.46,1802.80,1414.24,25318.37,9219.69,0,0,1,0,0,0,87,41178,143500,95,82,5,29,5
1,1608501.370,171177.868,1.132,1,0,0,0,0,0,0,6800.84,15508.30,15508.30,1581.16,1118.05,25244.20,8902.38,0,0,1,0,0,0,76,41178,143500,95,82,5,29,5
1,1609001.377,171177.868,0.326,1,0,0,0,0,0,0,7280.22,15500.24,15500.24,1414.24,707.12,25179.74,8602.46,0,0,1,0,0,0,9,41178,143500,95,82,5,29,5
1,1609501.385,171177.868,1.811,1,0,0,0,0,0,0,7762.21,15508.30,15500.24,1118.05,500.01,25125.08,8321.79,0,0,1,0,0,0,9,41178,143500,95,82,5,29,5
1,1610001.393,171177.868,1.901,1,0,0,0,0,0,0,8246.34,15532.46,15508.30,1000.02,0.00,25080.26,8062.38,0,0,1,0,0,0,10,41178,143500,95,82,5,29,5
1,1610501.400,171177.868,1.930,1,0,0,0,0,0,0,8732.26,15572.65,15532.46,1000.02,0.00,25045.35,7826.36,0,0,1,0,0,0,25,41178,143500,95,82,5,29,5
1,1611001.408,171177.868,1.501,1,0,0,0,0,0,0,9178.92,15628.74,15572.65,1000.02,0.00,25020.38,7615.89,0,0,1,0,0,0,21,36521,164600,95,71,5,38,5
1,1611501.416,171177.868,0.791,1,0,0,0,0,0,0,9500.15,15700.56,15628.74,1000.02,500.01,25005.38,7433.15,0,0,1,0,0,0,21,36521,164600,88,71,11,38,11
1,1612001.423,171177.868,4.202,1,0,0,0,0,0,0,9500.15,15787.90,15700.56,707.12,500.01,25000.38,7280.22,0,0,1,0,0,0,47,36521,164600,88,71,11,38,11
1,1612501.431,171177.868,4.478,1,0,0,0,0,0,0,9500.15,15890.49,15787.90,500.01,500.01,25000.38,7106.44,0,0,1,0,0,0,37,36521,164600,88,71,11,38,11
1,1613001.439,171177.868,0.237,1,0,0,0,0,0,0,9500.15,16008.06,15890.49,0.00,707.12,25000.38,6726.92,0,0,1,0,0,0,150,36521,164600,88,71,11,38,11
1,1613501.446,171177.868,2.501,1,0,0,0,0,0,0,9513.30,16140.26,16008.06,0.00,1000.02,25000.38,6364.06,1,0,1,0,0,0,150,36521,164600,88,71,11,38,11
1,1614001.454,171177.868,3.387,1,0,0,0,0,0,0,9552.63,16286.75,16140.26,500.01,1118.05,25000.38,6020.89,0,0,1,0,0,0,267,36521,164600,88,71,11,38,11
1,1614501.462,171177.868,3.226,1,0,0,0,0,0,0,9617.84,16447.14,16286.75,500.01,1414.24,25000.38,5700.97,0,0,0,0,0,0,234,36521,164600,88,71,11,38,11
1,1615001.470,171177.868,1.605,1,0,0,0,0,0,0,9708.39,16621.03,16447.14,707.12,1802.80,25000.38,5408.41,0,0,1,0,0,0,31,36521,164600,88,71,11,38,11
1,1615501.477,171177.868,1.310,1,0,0,0,0,0,0,9823.59,16807.99,16621.03,1118.05,2061.58,25000.38,5147.89,0,0,1,0,0,0,31,36521,227800,88,71,11,38,11
1,1616001.485,171177.868,2.011,1,0,0,0,0,0,1,9861.69,17007.61,16807.99,1414.24,2236.10,25000.38,4924.51,0,0,1,0,0,0,66,58994,227800,94,89,4,26,4
1,1616501.493,171177.868,1.141,1,0,0,0,0,0,1,9434.13,17219.44,17007.61,1581.16,2500.04,25000.38,4743.49,0,0,1,0,0,0,0,34716,227800,94,66,4,46,4
1,1617001.500,171177.868,1.789,1,0,0,0,0,0,1,9014.02,17443.03,17219.44,1802.80,2549.55,25000.38,4609.84,0,0,0,0,1,1,63,58994,227800,94,89,4,26,4
1,1617501.508,171177.868,2.403,1,0,0,0,0,0,0,8602.46,17677.94,17443.03,2121.35,2692.62,25000.38,4527.76,0,0,1,0,0,0,117,58994,227800,94,89,4,26,4
1,1618001.516,171177.868,0.746,1,0,0,0,0,0,0,8200.74,17923.72,17670.87,2500.04,2915.52,25000.38,4500.07,0,0,0,0,0,0,164,58994,227800,94,89,4,26,4
1,1618501.523,171177.868,3.210,0,0,0,0,0,0,0,7810.37,18179.94,17888.82,2549.55,3041.43,25000.38,4527.76,0,0,0,0,0,1,164,58994,227800,94,89,4,26,4
1,1619001.531,171177.868,2.689,0,0,0,0,0,0,0,7433.15,18446.15,18117.95,2692.62,3162.33,25005.38,4527.76,0,0,1,0,0,0,62,58994,227800,94,89,4,26,4
1,1619501.539,171177.868,2.234,0,0,0,0,0,0,0,7071.18,18668.44,18337.40,2915.52,3354.15,25020.38,4500.07,0,0,1,0,0,0,60,58994,227800,94,89,4,26,4
1,1620001.546,171177.868,1.956,0,0,0,0,0,0,0,6726.92,18848.37,18561.00,3162.33,3605.61,25045.35,4500.07,0,0,1,0,0,0,60,58994,227800,94,89,4,26,4
1,1620501.554,171177.868,1.577,0,0,0,0,0,0,0,6364.06,19039.73,18788.58,3354.15,3905.19,25080.26,4527.76,0,0,1,0,0,0,60,58994,384000,94,89,4,26,4
1,1621001.562,171177.868,2.326,0,0,0,0,0,0,0,6020.89,19242.18,18973.96,3535.59,4242.71,25125.08,4609.84,0,0,1,0,0,0,0,58994,384000,97,89,3,26,3
1,1594501.155,170677.860,0.576,0,0,0,0,0,1,0,0.00,21593.15,21593.15,7778.29,6946.33,29967.11,14508.84,0,0,1,0,0,0,5,38517,117500,94,76,6,28,6
1,1595001.162,170677.860,2.617,0,0,0,0,0,0,0,500.01,21260.62,21260.62,7433.15,6708.31,29753.61,14534.67,0,0,1,0,0,0,43,38517,117500,98,76,6,28,6
1,1595501.170,170677.860,3.506,0,0,0,0,0,0,0,1000.02,20934.74,20934.74,7106.44,6403.22,29547.03,14577.60,0,0,1,0,0,0,28,38517,117500,98,76,6,28,6
1,1596001.178,170677.860,1.118,0,0,0,0,0,0,0,1500.02,20615.85,20615.85,6800.84,6103.37,29347.51,14637.51,0,0,1,0,0,0,28,38517,117500,98,76,6,28,6
1,1596501.185,170677.860,1.607,0,0,0,0,0,0,0,2000.03,20304.25,20304.25,6519.30,5831.04,29155.21,14714.17,0,0,1,0,0,0,28,38517,117500,98,76,6,28,6
1,1597001.193,170677.860,2.301,0,0,0,0,0,0,0,2500.04,20000.31,20000.31,6265.08,5590.26,28970.26,14807.32,0,0,1,0,0,0,33,38517,117500,98,76,6,28,6
1,1597501.201,170677.860,1.553,0,0,0,0,0,0,0,3000.05,19704.36,19704.36,6020.89,5315.16,28792.80,14916.66,0,0,1,0,0,0,33,38517,117500,98,76,6,28,6
1,1598001.208,170677.860,0.873,0,0,0,0,0,0,0,2500.04,19416.79,19416.79,5656.94,5000.08,28622.98,15041.84,0,0,1,0,0,0,50,38517,117500,98,76,6,28,6
1,1598501.216,170677.860,1.785,0,0,0,0,0,0,0,2000.03,19137.95,19137.95,5315.16,4717.06,28460.94,15182.46,0,0,1,0,0,0,158,38517,125700,98,76,6,28,6
1,1599001.224,170677.860,2.058,0,0,0,0,0,0,0,1500.02,18868.25,18868.25,5000.08,4472.21,28306.79,15338.10,0,0,1,0,0,0,158,38517,125700,94,76,6,28,6
1,1599501.231,170677.860,1.285,0,0,0,0,0,0,0,1000.02,18608.08,18608.08,4717.06,4272.07,28151.81,15508.30,0,0,1,0,0,0,52,38517,125700,94,76,6,28,6
1,1600001.239,170677.860,0.476,0,0,0,0,0,0,0,500.01,18357.84,18357.84,4472.21,4031.19,27987.04,15264.57,0,0,1,0,0,0,52,38517,125700,94,76,6,28,6
1,1600501.247,170677.860,1.580,0,0,0,0,0,1,0,0.00,18117.95,18117.95,4272.07,3807.95,27830.27,14841.05,0,1,0,0,0,0,61,38667,127400,94,83,6,23,6
1,1601001.254,170677.860,1.456,0,0,0,0,0,0,0,500.01,17888.82,17888.82,4123.17,3605.61,27681.65,14422.43,0,0,1,0,0,0,61,38667,127400,97,83,8,23,8
1,1601501.262,170677.860,1.855,0,0,0,0,0,0,0,707.12,17670.87,17670.87,4031.19,3354.15,27541.30,14009.14,0,0,1,0,0,0,61,38667,127400,97,83,8,23,8
1,1602001.270,170677.860,1.840,0,0,0,0,0,0,0,1118.05,17464.52,17464.52,4000.06,3162.33,27391.11,13601.68,0,0,0,0,0,0,64,38667,127400,97,83,8,23,8
1,1602501.277,170677.860,1.025,0,0,0,0,0,0,0,1414.24,17270.18,17270.18,4000.06,3041.43,27212.55,13200.58,0,0,1,0,0,0,64,38667,127400,97,83,8,23,8
1,1603001.285,170677.860,1.327,1,0,0,0,0,0,0,1802.80,17088.27,17088.27,4000.06,2915.52,27042.05,12777.13,0,0,1,0,0,0,64,38667,127400,97,83,8,23,8
1,1603501.293,170677.860,1.432,1,0,0,0,0,0,0,2121.35,16919.18,16919.18,3807.95,2692.62,26879.77,12349.28,0,0,1,0,0,0,64,38667,127400,97,83,8,23,8
1,1604001.300,170677.860,1.645,1,0,0,0,0,0,0,2500.04,16763.31,16763.31,3640.11,2549.55,26725.87,11927.04,0,0,0,0,0,0,11,38667,132200,97,83,8,23,8
1,1604501.308,170677.860,0.855,1,0,0,0,0,0,0,2915.52,16621.03,16621.03,3535.59,2500.04,26580.48,11511.04,0,0,1,0,0,0,11,38667,132200,93,83,5,23,5
1,1605001.316,170677.860,0.675,1,0,0,0,0,0,0,3354.15,16492.68,16492.68,3201.61,2500.04,26443.74,11101.97,0,0,1,0,0,0,41,38667,132200,93,83,5,23,5
1,1605501.324,170677.860,2.030,1,0,0,0,0,0,0,3807.95,16378.59,16378.59,2828.47,2500.04,26315.80,10700.63,0,0,1,0,0,0,87,41178,143500,93,82,5,29,5
1,1606001.331,170677.860,2.750,1,0,0,0,0,0,0,4272.07,16279.07,16279.07,2500.04,2236.10,26196.78,10307.92,1,0,1,0,0,0,108,41178,143500,95,82,5,29,5
1,1606501.339,170677.860,0.828,1,0,0,0,0,0,0,4743.49,16194.38,16194.38,2121.35,2061.58,26086.80,9924.87,0,0,1,0,0,0,54,41178,143500,95,82,5,29,5
1,1607001.347,170677.860,0.432,1,0,0,0,0,0,0,5220.23,16124.76,16124.76,1802.80,1802.80,25985.97,9552.63,0,0,1,0,0,0,54,41178,143500,95,82,5,29,5
1,1607501.354,170677.860,2.789,1,0,0,0,0,0,0,5700.97,16070.41,16070.41,1581.16,1414.24,25894.41,9192.53,0,0,1,0,0,0,54,41178,143500,95,82,5,29,5
1,1608001.362,170677.860,2.704,1,0,0,0,0,0,0,6184.75,16031.47,16031.47,1414.24,1118.05,25812.22,8846.04,0,0,1,0,0,0,87,41178,143500,95,82,5,29,5
1,1608501.370,170677.860,1.298,1,0,0,0,0,0,0,6670.94,16008.06,16008.06,1118.05,707.12,25739.47,8514.82,0,0,1,0,0,0,87,41178,143500,95,82,5,29,5
1,1609001.377,170677.860,2.209,1,0,0,0,0,0,0,7159.02,16000.25,16000.25,1000.02,500.01,25676.26,8200.74,0,0,1,0,0,0,34,41178,143500,95,82,5,29,5
1,1609501.385,170677.860,2.559,1,0,0,0,0,0,0,7615.89,16008.06,16000.25,707.12,0.00,25622.65,7905.82,0,0,1,0,0,0,46,41178,143500,95,82,5,29,5
1,1610001.393,170677.860,1.338,1,0,0,0,0,0,0,8062.38,16031.47,16008.06,500.01,0.00,25578.71,7632.29,0,0,1,0,0,0,77,41178,143500,95,82,5,29,5
1,1610501.400,170677.860,1.897,1,0,0,0,0,0,0,8500.13,16070.41,16031.47,500.01,500.01,25544.47,7382.53,0,0,1,0,0,0,77,41178,143500,95,82,5,29,5
1,1611001.408,170677.860,1.692,1,0,0,0,0,0,0,8944.41,16124.76,16070.41,500.01,500.01,25519.99,7159.02,0,0,1,0,0,0,69,41178,164600,95,82,5,29,5
1,1611501.416,170677.860,0.460,1,0,0,0,0,0,0,9394.29,16194.38,16124.76,500.01,707.12,25505.29,6964.30,1,0,1,0,0,0,21,36521,164600,88,71,11,38,11
1,1612001.423,170677.860,4.015,1,0,0,0,0,0,0,9849.01,16279.07,16194.38,500.01,1000.02,25500.39,6800.84,0,0,1,0,0,0,47,36521,164600,88,71,11,38,11
